MR;Type;STC;FUTCs;LocalDistance
MR281;CONJUNCTIVE_CONTRACT;Test-10;3;9
MR360;CONJUNCTIVE_CONTRACT;Test-13;4;10
MR409;CONJUNCTIVE_EXTEND;Test-14;4;5
MR20;CONJUNCTIVE_EXTEND;Test-01;1;5
MR442;CONJUNCTIVE_EXTEND;Test-15;3;5
MR127;CONJUNCTIVE_EXTEND;Test-05;4;7
MR106;CONJUNCTIVE_EXTEND;Test-04;3;6
MR229;CONJUNCTIVE_CONTRACT;Test-08;4;10
MR560;CONJUNCTIVE_EXTEND;Test-19;2;3
MR474;CONJUNCTIVE_EXTEND;Test-16;5;6
MR219;CONJUNCTIVE_CONTRACT;Test-08;3;10
MR270;CONJUNCTIVE_EXTEND;Test-09;2;5
MR385;DISJOINT_EXTEND;Test-13;6;6
MR253;CONJUNCTIVE_CONTRACT;Test-09;6;10
MR405;CONJUNCTIVE_EXTEND;Test-14;3;5
MR469;CONJUNCTIVE_EXTEND;Test-16;2;6
MR136;CONJUNCTIVE_EXTEND;Test-05;3;7
MR524;CONJUNCTIVE_CONTRACT;Test-18;3;10
MR441;CONJUNCTIVE_EXTEND;Test-15;2;5
MR466;CONJUNCTIVE_EXTEND;Test-16;3;6
MR346;CONJUNCTIVE_CONTRACT;Test-12;4;13
MR69;CONJUNCTIVE_CONTRACT;Test-03;1;9
MR1;CONJUNCTIVE_CONTRACT;Test-01;3;10
MR384;DISJOINT_EXTEND;Test-13;5;5
MR81;CONJUNCTIVE_EXTEND;Test-03;3;6
MR4;CONJUNCTIVE_CONTRACT;Test-01;3;10
MR551;CONJUNCTIVE_CONTRACT;Test-19;3;12
MR395;CONJUNCTIVE_CONTRACT;Test-14;2;10
MR207;CONJUNCTIVE_EXTEND;Test-07;2;6
MR361;CONJUNCTIVE_CONTRACT;Test-13;1;10
MR367;CONJUNCTIVE_CONTRACT;Test-13;6;10
MR42;CONJUNCTIVE_CONTRACT;Test-02;3;12
MR532;CONJUNCTIVE_EXTEND;Test-18;2;5
MR552;CONJUNCTIVE_CONTRACT;Test-19;5;12
MR145;EQUIVALENCE_EXTEND;Test-05;4;4
MR523;CONJUNCTIVE_CONTRACT;Test-18;2;10
MR422;CONJUNCTIVE_CONTRACT;Test-15;3;10
MR392;CONJUNCTIVE_CONTRACT;Test-14;4;10
MR447;DISJOINT_EXTEND;Test-15;1;1
MR331;CONJUNCTIVE_EXTEND;Test-11;3;6
MR364;CONJUNCTIVE_CONTRACT;Test-13;3;10
MR94;CONJUNCTIVE_CONTRACT;Test-04;4;9
MR38;CONJUNCTIVE_CONTRACT;Test-02;5;12
MR109;CONJUNCTIVE_EXTEND;Test-04;3;6
MR171;CONJUNCTIVE_EXTEND;Test-06;4;5
MR78;CONJUNCTIVE_EXTEND;Test-03;3;6
MR39;CONJUNCTIVE_CONTRACT;Test-02;2;12
MR326;CONJUNCTIVE_EXTEND;Test-11;4;6
MR489;CONJUNCTIVE_CONTRACT;Test-17;3;8
MR24;CONJUNCTIVE_EXTEND;Test-01;3;5
MR282;CONJUNCTIVE_CONTRACT;Test-10;2;9
MR114;EQUIVALENCE_EXTEND;Test-04;1;1
MR564;DISJOINT_EXTEND;Test-19;3;3
MR328;CONJUNCTIVE_EXTEND;Test-11;2;6
MR99;CONJUNCTIVE_EXTEND;Test-04;2;6
MR25;CONJUNCTIVE_EXTEND;Test-01;3;5
MR217;CONJUNCTIVE_CONTRACT;Test-08;3;10
MR491;CONJUNCTIVE_CONTRACT;Test-17;3;8
MR5;CONJUNCTIVE_CONTRACT;Test-01;4;10
MR350;CONJUNCTIVE_CONTRACT;Test-12;2;13
MR492;CONJUNCTIVE_CONTRACT;Test-17;2;8
MR313;CONJUNCTIVE_CONTRACT;Test-11;4;9
MR307;CONJUNCTIVE_CONTRACT;Test-11;3;9
MR547;CONJUNCTIVE_CONTRACT;Test-19;3;12
MR117;CONJUNCTIVE_CONTRACT;Test-05;2;8
MR269;CONJUNCTIVE_EXTEND;Test-09;2;5
MR347;CONJUNCTIVE_CONTRACT;Test-12;4;13
MR495;CONJUNCTIVE_CONTRACT;Test-17;4;8
MR581;CONJUNCTIVE_EXTEND;Test-20;2;3
MR372;CONJUNCTIVE_EXTEND;Test-13;2;5
MR387;EQUIVALENCE_EXTEND;Test-13;2;3
MR448;DISJOINT_EXTEND;Test-15;3;3
MR119;CONJUNCTIVE_CONTRACT;Test-05;2;8
MR195;CONJUNCTIVE_CONTRACT;Test-07;2;9
MR476;CONJUNCTIVE_EXTEND;Test-16;2;6
MR463;CONJUNCTIVE_CONTRACT;Test-16;3;9
MR66;CONJUNCTIVE_CONTRACT;Test-03;3;9
MR470;CONJUNCTIVE_EXTEND;Test-16;3;6
MR226;CONJUNCTIVE_CONTRACT;Test-08;4;10
MR187;CONJUNCTIVE_CONTRACT;Test-07;3;9
MR155;CONJUNCTIVE_CONTRACT;Test-06;4;10
MR393;CONJUNCTIVE_CONTRACT;Test-14;4;10
MR183;CONJUNCTIVE_CONTRACT;Test-07;5;9
MR410;CONJUNCTIVE_EXTEND;Test-14;2;5
MR490;CONJUNCTIVE_CONTRACT;Test-17;4;8
MR152;CONJUNCTIVE_CONTRACT;Test-06;3;10
MR357;CONJUNCTIVE_CONTRACT;Test-13;2;10
MR453;CONJUNCTIVE_CONTRACT;Test-16;2;9
MR396;CONJUNCTIVE_CONTRACT;Test-14;3;10
MR13;CONJUNCTIVE_CONTRACT;Test-01;2;10
MR429;CONJUNCTIVE_CONTRACT;Test-15;2;10
MR290;CONJUNCTIVE_EXTEND;Test-10;2;6
MR216;EQUIVALENCE_EXTEND;Test-07;2;3
MR227;CONJUNCTIVE_CONTRACT;Test-08;2;10
MR8;CONJUNCTIVE_CONTRACT;Test-01;3;10
MR113;DISJOINT_EXTEND;Test-04;5;5
MR188;CONJUNCTIVE_CONTRACT;Test-07;2;9
MR303;EQUIVALENCE_EXTEND;Test-10;1;3
MR537;CONJUNCTIVE_EXTEND;Test-18;4;5
MR82;DISJOINT_EXTEND;Test-03;6;6
MR421;CONJUNCTIVE_CONTRACT;Test-15;3;10
MR518;CONJUNCTIVE_CONTRACT;Test-18;3;10
MR95;CONJUNCTIVE_CONTRACT;Test-04;3;9
MR173;CONJUNCTIVE_EXTEND;Test-06;2;5
MR584;CONJUNCTIVE_EXTEND;Test-20;2;3
MR388;EQUIVALENCE_EXTEND;Test-13;1;3
MR250;CONJUNCTIVE_CONTRACT;Test-09;3;10
MR580;CONJUNCTIVE_EXTEND;Test-20;3;3
MR311;CONJUNCTIVE_CONTRACT;Test-11;1;9
MR544;CONJUNCTIVE_CONTRACT;Test-19;4;12
MR116;CONJUNCTIVE_CONTRACT;Test-05;2;8
MR58;CONJUNCTIVE_CONTRACT;Test-03;2;9
MR413;CONJUNCTIVE_EXTEND;Test-14;3;5
MR300;DISJOINT_EXTEND;Test-10;4;4
MR329;CONJUNCTIVE_EXTEND;Test-11;2;6
MR554;CONJUNCTIVE_CONTRACT;Test-19;4;12
MR284;CONJUNCTIVE_CONTRACT;Test-10;1;9
MR286;CONJUNCTIVE_CONTRACT;Test-10;2;9
